"id_zone";"INSEE_C";"LIBGEO";"EPCI";"DEP";"REG";"loypredm2";"lwr.IPm2";"upr.IPm2";"TYPPRED";"nbobs_com";"nbobs_mail";"R2_adj"
"2353";"95058";"Bernes-sur-Oise";"249500489";"95";"11";15,5460926976099;12,8352521090562;18,8294702830307;"maille";6;1272;0,828736898332613
"2379";"95183";"Courdimanche";"249500109";"95";"11";17,9021523455634;15,5746855271581;20,5774336852528;"commune";564;702;0,894006903626659
"2379";"95181";"Courcelles-sur-Viosne";"200035970";"95";"11";15,6726279186525;13,6259513478635;18,0267241241133;"maille";26;702;0,894006903626659
"2379";"95177";"Cormeilles-en-Vexin";"200035970";"95";"11";15,6726279186525;13,6259513478635;18,0267241241133;"maille";35;702;0,894006903626659
"2379";"95483";"Le Perchay";"200035970";"95";"11";15,6726279186525;13,6259513478635;18,0267241241133;"maille";2;702;0,894006903626659
"2379";"95422";"Montgeroult";"200035970";"95";"11";15,6726279186525;13,6259513478635;18,0267241241133;"maille";30;702;0,894006903626659
"2379";"95610";"Théméricourt";"200035970";"95";"11";15,6726279186525;13,6259513478635;18,0267241241133;"maille";0;702;0,894006903626659
"2379";"95535";"Sagy";"200035970";"95";"11";15,6726279186525;13,6259513478635;18,0267241241133;"maille";34;702;0,894006903626659
"2379";"95254";"Frémécourt";"200035970";"95";"11";15,6726279186525;13,6259513478635;18,0267241241133;"maille";5;702;0,894006903626659
"2379";"95584";"Santeuil";"200035970";"95";"11";15,6726279186525;13,6259513478635;18,0267241241133;"maille";6;702;0,894006903626659
"2394";"95450";"Neuville-sur-Oise";"249500109";"95";"11";17,7610724113155;15,2048429430102;20,7470537106079;"maille";73;2153;0,899416936127471
"2402";"95427";"Montmagny";"200056380";"95";"11";19,3115231422587;15,7714246528767;23,6462421298111;"commune";726;726;0,822607265919555
"2409";"95018";"Argenteuil";"200054781";"95";"11";19,3640718420937;15,3774346063072;24,3842544550292;"commune";7596;7596;0,799179431018741
"2435";"95504";"Presles";"249500455";"95";"11";17,5591478737535;14,8970515557248;20,6969595895543;"commune";130;530;0,865456129045409
"2435";"95353";"Maffliers";"200073013";"95";"11";18,4813421958965;15,7055445288886;21,7477342943165;"commune";208;530;0,865456129045409
"2435";"95452";"Nointel";"249500489";"95";"11";18,2783703114336;15,5338030683073;21,5078573980084;"maille";38;530;0,865456129045409
"2435";"95436";"Mours";"249500489";"95";"11";18,2783703114336;15,5338030683073;21,5078573980084;"maille";56;530;0,865456129045409
"2435";"95445";"Nerville-la-Forêt";"249500455";"95";"11";18,2783703114336;15,5338030683073;21,5078573980084;"maille";60;530;0,865456129045409
"2435";"95660";"Villaines-sous-Bois";"200073013";"95";"11";18,2783703114336;15,5338030683073;21,5078573980084;"maille";38;530;0,865456129045409
"2466";"95042";"Baillet-en-France";"200073013";"95";"11";17,9408191810833;15,380957356739;20,9267203219507;"commune";143;474;0,864694251323875
"2466";"95091";"Bouffémont";"200056380";"95";"11";18,0904911523396;15,5341539441104;21,0675052732405;"maille";98;474;0,864694251323875
"2466";"95028";"Attainville";"200056380";"95";"11";18,0904911523396;15,5341539441104;21,0675052732405;"maille";34;474;0,864694251323875
"2466";"95409";"Moisselles";"200056380";"95";"11";18,3264973365743;15,75100810994;21,3231116562953;"commune";199;474;0,864694251323875
"2499";"95268";"Garges-lès-Gonesse";"200055655";"95";"11";18,645674436929;14,5414133641846;23,9083482809335;"commune";703;703;0,760376871842277
"2564";"95218";"Éragny";"249500109";"95";"11";18,6168303784447;15,7768826682541;21,9679882666031;"commune";1060;1060;0,877597836502955
"2565";"95313";"L'Isle-Adam";"249500455";"95";"11";19,5745166784291;15,391515037678;24,8943461547566;"commune";1810;1987;0,79199346658305
